Kp,Ki,Kd,TSE,Plot Filename
0.6,0.22,0.9,4.185862252828914,
0.6,0.44,0.9,4.188893364237241,
0.6,1.65,0.9,4.192633708411767,
0.6,1.21,0.9,4.196486050518872,
0.6,0.77,0.9,4.199248175384378,
0.7,0.0,0.7,4.205475041695752,
0.6,1.76,0.9,4.211939293533538,
0.6,1.1,0.9,4.224384834175893,
0.6,1.87,0.9,4.226296018666754,
0.6,1.98,0.9,4.23180483619091,
0.6,0.88,0.9,4.235581834432883,
0.6,0.99,0.9,4.242656483536981,
0.9,0.22,0.3,4.252599486948133,
0.6,0.33,0.9,4.260434074486231,
0.9,0.55,0.3,4.267183621009083,
0.9,0.44,0.3,4.267199132693437,
0.9,1.1,0.3,4.268344999253766,
0.9,1.98,0.3,4.26837549008071,
0.9,1.87,0.3,4.268378633875805,
0.9,0.99,0.3,4.268884816178154,
0.9,1.76,0.3,4.26904040995703,
0.9,1.21,0.3,4.269332075681607,
0.9,1.65,0.3,4.2701525404646725,
0.9,1.32,0.3,4.270734903005357,
0.9,0.88,0.3,4.270916919556311,
0.9,0.66,0.3,4.2710688978703075,
0.9,1.54,0.3,4.271176102686164,
0.9,1.43,0.3,4.271476131481556,
0.9,0.77,0.3,4.27250880918912,
0.9,0.33,0.3,4.273264371881098,
0.9,0.0,0.3,4.27624916016505,
0.8,0.11,0.4,4.288849437913166,
0.7,0.55,0.6,4.378251390798479,
0.7,0.44,0.6,4.384691852194369,
0.7,1.21,0.6,4.390763255843003,
0.6,0.0,0.9,4.3912373218733975,
0.7,1.32,0.6,4.393776685507341,
0.7,1.1,0.6,4.396997689999699,
0.7,0.22,0.6,4.398304969734959,
0.6,0.55,0.8,4.399268539717795,
0.7,0.66,0.6,4.400139406372082,
0.7,1.43,0.6,4.402662136044522,
0.7,1.98,0.6,4.4051087377012275,
0.7,0.99,0.6,4.410331910141172,
0.7,1.54,0.6,4.411992158443662,
0.7,1.87,0.6,4.412245299102689,
0.7,1.76,0.6,4.417187536820476,
0.7,1.65,0.6,4.417406918643777,
0.7,0.77,0.6,4.419747175775815,
0.7,0.88,0.6,4.421817819991807,
0.7,0.33,0.6,4.423208325732744,
0.6,0.66,0.8,4.426530601917391,
0.6,1.32,0.8,4.429175821799119,
0.6,1.43,0.8,4.432256420413171,
0.6,0.44,0.8,4.434799855673773,
0.8,0.22,0.4,4.436680461386679,
0.8,0.44,0.4,4.43975025954437,
0.8,0.55,0.4,4.441028442248415,
0.5,0.11,0.9,4.441901163641557,
0.6,1.21,0.8,4.442524401651445,
0.8,1.1,0.4,4.443924979938758,
0.6,0.11,0.7,4.444901516698995,
0.8,1.98,0.4,4.444928690585626,
0.8,1.21,0.4,4.445413190226783,
0.8,1.87,0.4,4.446324644710781,
0.8,0.99,0.4,4.446598887233819,
0.6,1.54,0.8,4.447557204616315,
0.8,1.76,0.4,4.448981873231824,
0.8,1.32,0.4,4.449150698165888,
0.8,0.66,0.4,4.450978636814835,
0.8,1.65,0.4,4.451794750768596,
0.8,0.88,0.4,4.452152646851029,
0.8,1.43,0.4,4.452363492973063,
1.0,0.11,0.1,4.45259414306494,
0.8,1.54,0.4,4.453287658349448,
0.8,0.33,0.4,4.454972303563083,
0.8,0.77,0.4,4.4554259320367695,
0.6,0.22,0.8,4.458160523666856,
0.6,1.65,0.8,4.466881374452114,
0.8,0.0,0.4,4.467215395997909,
0.7,0.0,0.6,4.467488500342625,
0.6,1.1,0.8,4.468359596526325,
1.1,0.11,0.0,4.469950345287471,
0.6,0.77,0.8,4.472785449672683,
0.6,1.76,0.8,4.482284658255159,
0.6,1.98,0.8,4.485592880498658,
0.6,1.87,0.8,4.488850375048254,
0.6,0.99,0.8,4.493207050500851,
0.6,0.88,0.8,4.4985702272815775,
0.7,0.11,0.5,4.5011033509011344,
0.6,0.33,0.8,4.509706300783105,
0.9,0.11,0.2,4.510958998007602,
1.1,0.22,0.0,4.527385516680513,
1.0,0.22,0.1,4.528123338040279,
1.1,0.33,0.0,4.546178747733779,
1.0,0.55,0.1,4.546403512763352,
1.0,1.76,0.1,4.546478035415434,
1.0,1.65,0.1,4.546510535674296,
1.0,1.87,0.1,4.546564227018048,
1.0,0.99,0.1,4.546595877126641,
1.0,0.44,0.1,4.546613515658695,
1.0,1.98,0.1,4.546676478986115,
1.0,1.54,0.1,4.546690326462112,
1.0,1.1,0.1,4.546729255844513,
1.0,0.88,0.1,4.546849692380359,
1.0,1.43,0.1,4.546934690430572,
1.0,1.21,0.1,4.546986161822572,
1.0,1.32,0.1,4.547076366368408,
1.0,0.33,0.1,4.547187028747603,
1.0,0.66,0.1,4.54719087647539,
1.0,0.77,0.1,4.547287504100622,
1.1,0.55,0.0,4.5476668601335435,
1.1,0.99,0.0,4.547788517729676,
1.1,1.65,0.0,4.547825943321711,
1.1,1.1,0.0,4.547830050176146,
1.1,0.66,0.0,4.547830056761434,
1.1,0.88,0.0,4.547833802209745,
1.1,1.54,0.0,4.547836192668583,
1.1,1.76,0.0,4.5478468351503745,
1.1,1.43,0.0,4.547873616772455,
1.1,1.87,0.0,4.547879603190005,
1.1,0.44,0.0,4.547886833729949,
1.1,1.21,0.0,4.5478902032568245,
1.1,1.98,0.0,4.547901247561456,
1.1,1.32,0.0,4.547904827261303,
1.1,0.77,0.0,4.5479085691455605,
1.1,0.0,0.0,4.54795591995363,
1.0,0.0,0.1,4.547981144340976,
0.9,0.22,0.2,4.612563789995211,
0.9,0.44,0.2,4.625960134270029,
0.9,0.55,0.2,4.626755323689654,
0.9,1.76,0.2,4.627055382309876,
0.9,0.99,0.2,4.627099126398021,
0.9,1.87,0.2,4.627118954968868,
0.9,1.1,0.2,4.627409985931031,
0.9,1.65,0.2,4.627502074676769,
0.9,1.98,0.2,4.627543199264148,
0.9,0.88,0.2,4.628124510030648,
0.9,1.54,0.2,4.6283077816455025,
0.9,1.21,0.2,4.628416261908523,
0.9,1.43,0.2,4.629019785740981,
0.9,1.32,0.2,4.629116046027914,
0.9,0.66,0.2,4.629435922651932,
0.9,0.77,0.2,4.6296438252235,
0.9,0.33,0.2,4.630323642414084,
0.6,0.0,0.8,4.630695046741812,
0.9,0.0,0.2,4.632233851056685,
0.8,0.11,0.3,4.6468140816859425,
0.7,0.44,0.5,4.692434387295207,
0.7,0.55,0.5,4.694530822059449,
0.6,0.55,0.7,4.697441547754597,
0.7,1.21,0.5,4.702889370757803,
0.7,1.1,0.5,4.703153853235921,
0.7,1.98,0.5,4.708136928724263,
0.7,1.32,0.5,4.709820093650228,
0.7,0.22,0.5,4.712276442898738,
0.7,0.99,0.5,4.7122861198173736,
0.7,1.87,0.5,4.71386902026379,
0.6,0.44,0.7,4.71645353198929,
0.7,0.66,0.5,4.716528842422008,
0.7,1.43,0.5,4.718634792696032,
0.7,1.76,0.5,4.720369277311474,
0.6,1.32,0.7,4.723973783515001,
0.7,1.54,0.5,4.7243656731212,
0.7,1.65,0.5,4.724719520161161,
0.7,0.88,0.5,4.724858122501252,
0.7,0.33,0.5,4.725564934928854,
0.6,1.21,0.7,4.726644581689789,
0.7,0.77,0.5,4.729272175260418,
0.6,0.66,0.7,4.7345103417695755,
0.6,1.43,0.7,4.736052100726801,
0.6,1.1,0.7,4.745826350047065,
0.6,1.54,0.7,4.754754803052299,
0.6,0.22,0.7,4.761422058444076,
0.7,0.0,0.5,4.764819753037623,
0.6,1.98,0.7,4.765659602255901,
0.6,1.65,0.7,4.770995212605921,
0.6,0.99,0.7,4.772679931158845,
0.5,0.11,0.8,4.774020803988221,
0.6,0.77,0.7,4.775986591108426,
0.6,1.87,0.7,4.77609647046755,
0.5,0.55,0.9,4.7779835177382415,
0.6,1.76,0.7,4.778650942281258,
0.8,0.22,0.3,4.787358834563394,
0.6,0.11,0.6,4.787680090129419,
0.6,0.88,0.7,4.788770153549625,
0.8,0.44,0.3,4.789335129960607,
0.6,0.33,0.7,4.790016502047362,
0.8,0.55,0.3,4.792971678707619,
0.8,1.1,0.3,4.793915140905361,
0.8,0.99,0.3,4.794014221926224,
0.8,1.87,0.3,4.794189838326758,
0.8,1.98,0.3,4.794617936251108,
0.8,1.76,0.3,4.795157600098232,
0.8,1.21,0.3,4.796582438698365,
0.8,1.65,0.3,4.797274723269554,
0.8,0.88,0.3,4.797652486891098,
0.8,1.32,0.3,4.799468066259188,
0.8,1.54,0.3,4.799541590302141,
0.8,1.43,0.3,4.80058446780736,
0.8,0.66,0.3,4.800621222849575,
0.8,0.33,0.3,4.800761491285821,
0.8,0.77,0.3,4.801741727822025,
0.5,0.66,0.9,4.808571622094467,
0.8,0.0,0.3,4.810419462282656,
0.5,1.43,0.9,4.82491138188039,
0.5,1.32,0.9,4.834788765476557,
0.5,1.54,0.9,4.8399491673992365,
0.5,0.44,0.9,4.85313880202008,
0.7,0.11,0.4,4.865556123585832,
0.5,1.21,0.9,4.8698953066670985,
0.5,1.65,0.9,4.870113784061868,
0.5,0.77,0.9,4.886016236712057,
0.5,0.22,0.9,4.895730424307151,
0.5,1.76,0.9,4.902304885341137,
0.6,0.0,0.7,4.9026550196500285,
1.0,0.11,0.0,4.912004508901461,
0.5,1.1,0.9,4.916853808691643,
0.5,1.87,0.9,4.925403948616949,
0.5,1.98,0.9,4.933326393225725,
0.9,0.11,0.1,4.939878719232696,
0.5,0.88,0.9,4.942872281269698,
0.5,0.99,0.9,4.950164840151334,
0.5,0.33,0.9,4.977936348715818,
1.0,0.22,0.0,4.98438371904265,
1.0,0.55,0.0,5.001873592226827,
1.0,0.33,0.0,5.001904728386209,
1.0,0.44,0.0,5.0019205344839275,
1.0,0.99,0.0,5.002063616074124,
1.0,0.88,0.0,5.002074231702043,
1.0,1.54,0.0,5.002134403541392,
1.0,1.65,0.0,5.002146306369739,
1.0,1.43,0.0,5.002209753638443,
1.0,1.1,0.0,5.002222655342327,
1.0,1.76,0.0,5.002223759693086,
1.0,0.77,0.0,5.002287080998209,
1.0,1.87,0.0,5.00230439265044,
1.0,0.66,0.0,5.002314262419943,
1.0,1.32,0.0,5.002315163318128,
1.0,1.98,0.0,5.002336967704242,
1.0,1.21,0.0,5.002339615793857,
1.0,0.0,0.0,5.002501240422864,
0.6,0.55,0.6,5.03484718302116,
0.9,0.22,0.1,5.036370705497746,
0.6,0.44,0.6,5.0369097653491925,
0.7,0.44,0.4,5.044462534758804,
0.9,0.44,0.1,5.04913281064011,
0.9,0.99,0.1,5.050082835525757,
0.9,1.65,0.1,5.050083385483152,
0.9,0.55,0.1,5.050141926079388,
0.9,1.76,0.1,5.050178918593336,
0.9,0.88,0.1,5.0502928908001765,
0.9,1.54,0.1,5.050351340972269,
0.9,1.87,0.1,5.05049503574232,
0.9,1.1,0.1,5.050659878879466,
0.9,1.98,0.1,5.05079063220289,
0.9,1.43,0.1,5.050879712603103,
0.9,1.21,0.1,5.051249927218763,
0.9,0.77,0.1,5.051299215463823,
0.9,1.32,0.1,5.051309835557122,
0.9,0.66,0.1,5.051682670023149,
0.9,0.33,0.1,5.051969010302204,
0.6,1.21,0.6,5.052801708569135,
0.9,0.0,0.1,5.053031173276865,
0.7,0.55,0.4,5.053081263700118,
0.7,1.1,0.4,5.054996427254983,
0.7,1.98,0.4,5.057632884952913,
0.7,0.99,0.4,5.058567020507531,
0.7,1.21,0.4,5.059417776413653,
0.7,1.87,0.4,5.059699398684896,
0.6,1.32,0.6,5.060475536050868,
0.8,0.11,0.2,5.0613229750149005,
0.6,1.1,0.6,5.061847283361702,
0.7,1.76,0.4,5.0645953301171485,
0.7,0.22,0.4,5.066398268064415,
0.7,1.32,0.4,5.067257402855732,
0.7,0.88,0.4,5.069108391641797,
0.7,1.65,0.4,5.070347114486544,
0.7,0.33,0.4,5.070387223783853,
0.7,0.66,0.4,5.072186711386041,
0.7,1.43,0.4,5.073100987042276,
0.7,1.54,0.4,5.074018391647214,
0.6,0.66,0.6,5.0771040741080835,
0.7,0.77,0.4,5.077580134991396,
0.6,1.43,0.6,5.077707159593433,
0.6,1.98,0.6,5.078194932007214,
0.6,0.99,0.6,5.0853364181944105,
0.6,1.87,0.6,5.0914727928673695,
0.6,1.54,0.6,5.094438182896079,
0.6,0.22,0.6,5.0971116159006,
0.5,0.55,0.8,5.09937277297635,
0.6,1.76,0.6,5.101433124058424,
0.6,1.65,0.6,5.103166874367342,
0.6,0.33,0.6,5.104128658767225,
0.7,0.0,0.4,5.10478740099887,
0.6,0.88,0.6,5.108332749424709,
0.6,0.77,0.6,5.10911868332681,
0.5,1.32,0.8,5.146817885914636,
0.5,0.44,0.8,5.149786086911447,
0.5,0.11,0.7,5.1511691512965605,
0.5,0.66,0.8,5.152070570198659,
0.5,1.43,0.8,5.154582077982891,
0.5,1.21,0.8,5.167310543197738,
0.4,0.11,0.9,5.168186007457234,
0.6,0.11,0.5,5.173863039515153,
0.5,1.54,0.8,5.182367038099925,
0.8,0.22,0.2,5.193679693300164,
0.8,0.44,0.2,5.1959793389880256,
0.8,0.99,0.2,5.199423798161994,
0.8,1.76,0.2,5.199922719160741,
0.8,1.87,0.2,5.200443829317284,
0.8,0.55,0.2,5.20048279030568,
0.8,1.65,0.2,5.200526020185751,
0.8,0.88,0.2,5.200821814273984,
0.8,1.1,0.2,5.200876426013941,
0.8,1.98,0.2,5.201612633876672,
0.8,1.54,0.2,5.202118517848337,
0.8,1.21,0.2,5.2032410879674496,
0.8,0.33,0.2,5.203688101687148,
0.8,1.43,0.2,5.203832931716005,
0.8,0.77,0.2,5.204276794191941,
0.8,1.32,0.2,5.204446886110082,
0.8,0.66,0.2,5.205337747116705,
0.6,0.0,0.6,5.209363554861286,
0.5,1.1,0.8,5.210743073335638,
0.8,0.0,0.2,5.210930392315093,
0.5,1.65,0.8,5.21574979912869,
0.5,0.77,0.8,5.229939340337022,
0.5,0.22,0.8,5.235621482049032,
0.5,1.76,0.8,5.241303439268374,
0.5,1.98,0.8,5.244074573203503,
0.5,0.0,0.9,5.24909886943854,
0.5,1.87,0.8,5.251114548154266,
0.5,0.99,0.8,5.2552254053607586,
0.5,0.88,0.8,5.269018807999071,
0.5,0.33,0.8,5.28014671661661,
0.7,0.11,0.3,5.2820922396073975,
0.6,0.44,0.5,5.402851868238194,
0.6,0.55,0.5,5.416203972131463,
0.6,1.1,0.5,5.425036127045401,
0.6,1.21,0.5,5.427167205969847,
0.6,1.98,0.5,5.4352620184576095,
0.6,0.99,0.5,5.440253608979482,
0.6,1.32,0.5,5.441865197313108,
0.6,1.87,0.5,5.4455948046318685,
0.7,0.44,0.3,5.449911764461235,
0.9,0.11,0.0,5.45229743247723,
0.6,0.66,0.5,5.457952416120071,
0.6,1.76,0.5,5.458168431833134,
0.6,1.43,0.5,5.458563317137861,
0.6,0.33,0.5,5.458991544770731,
0.7,0.99,0.3,5.459670903652709,
0.7,1.1,0.3,5.461193345795505,
0.7,1.87,0.3,5.461526018005446,
0.7,0.55,0.3,5.462226108026439,
0.7,1.76,0.3,5.462816100092007,
0.7,1.98,0.3,5.463124499182142,
0.6,0.88,0.5,5.464623179502163,
0.7,0.88,0.3,5.465900695060159,
0.7,1.65,0.3,5.466822261673877,
0.6,1.65,0.5,5.467467906261819,
0.7,1.21,0.3,5.467543006197022,
0.7,0.33,0.3,5.4677688651022125,
0.6,1.54,0.5,5.468271068289459,
0.5,0.55,0.7,5.469217757023597,
0.7,0.22,0.3,5.470288106097744,
0.6,0.22,0.5,5.470714836620281,
0.7,1.54,0.3,5.471725377447654,
0.7,1.32,0.3,5.473217579103253,
0.7,1.43,0.3,5.474646218240356,
0.7,0.77,0.3,5.475247671350626,
0.7,0.66,0.3,5.476146339984353,
0.6,0.77,0.5,5.47703699400522,
0.5,0.44,0.7,5.490710596129466,
0.7,0.0,0.3,5.4971387262847164,
0.5,1.32,0.7,5.511484732792584,
0.5,1.21,0.7,5.513182174037652,
0.5,1.43,0.7,5.535041956237983,
0.5,0.66,0.7,5.53910383550115,
0.5,0.0,0.8,5.541038169401919,
0.9,0.22,0.0,5.543577044050305,
0.5,1.1,0.7,5.544829756090029,
0.8,0.11,0.1,5.547702494891767,
0.9,0.44,0.0,5.556038345310374,
0.9,0.88,0.0,5.5567654181055754,
0.9,0.55,0.0,5.556895221833119,
0.9,0.99,0.0,5.5569705749496405,
0.9,1.54,0.0,5.556987334222647,
0.6,0.0,0.5,5.5570285750554245,
0.9,1.65,0.0,5.557102822642474,
0.9,1.43,0.0,5.557104288774315,
0.9,0.77,0.0,5.557178477116171,
0.9,1.76,0.0,5.557333562721228,
0.9,1.32,0.0,5.557386842057697,
0.9,1.1,0.0,5.557407019960718,
0.9,1.87,0.0,5.557509854334421,
0.9,1.98,0.0,5.5575315481136665,
0.9,1.21,0.0,5.55757251713182,
0.9,0.66,0.0,5.557617889830631,
0.9,0.33,0.0,5.557649986183389,
0.9,0.0,0.0,5.558056597099277,
0.5,1.54,0.7,5.568756359627758,
0.5,0.11,0.6,5.576473032830222,
0.5,1.98,0.7,5.582725236761639,
0.4,0.11,0.8,5.590285077562939,
0.5,0.99,0.7,5.592681829883805,
0.5,1.65,0.7,5.5966652357391276,
0.4,0.55,0.9,5.59836365800544,
0.5,1.87,0.7,5.60234643295967,
0.5,1.76,0.7,5.608566389111079,
0.5,0.77,0.7,5.608691167059613,
0.6,0.11,0.4,5.611243852267775,
0.5,0.22,0.7,5.612213033798837,
0.5,0.33,0.7,5.618316514111563,
0.5,0.88,0.7,5.625124218007538,
0.4,0.66,0.9,5.656564690139013,
0.8,0.22,0.1,5.671373013319916,
0.4,1.43,0.9,5.67382091029889,
0.8,0.44,0.1,5.67480207221693,
0.8,0.88,0.1,5.677396474868646,
0.8,0.99,0.1,5.677679019689051,
0.8,1.65,0.1,5.677701470993731,
0.8,1.54,0.1,5.678014309526688,
0.8,1.76,0.1,5.678222545221328,
0.8,0.55,0.1,5.678924681779934,
0.8,1.87,0.1,5.679109002449871,
0.8,1.43,0.1,5.679117627968271,
0.8,1.1,0.1,5.679359126377521,
0.8,0.33,0.1,5.679360365102251,
0.8,0.77,0.1,5.679388948192486,
0.8,1.98,0.1,5.679778642036807,
0.8,1.32,0.1,5.680296555108117,
0.8,1.21,0.1,5.680529560395776,
0.8,0.66,0.1,5.681240886786738,
0.8,0.0,0.1,5.684341830276832,
0.4,1.32,0.9,5.687723435448883,
0.4,1.54,0.9,5.7012216840988374,
0.4,0.44,0.9,5.714147821845332,
0.4,1.21,0.9,5.744677203949268,
0.4,1.65,0.9,5.752822550265894,
0.7,0.11,0.2,5.763159215096828,
0.4,0.77,0.9,5.785840200684193,
0.4,1.76,0.9,5.806548380707,
0.6,0.44,0.4,5.822743560879847,
0.4,1.1,0.9,5.823638817872288,
0.4,0.22,0.9,5.837116701402781,
0.4,1.87,0.9,5.844080649491548,
0.6,1.1,0.4,5.8448181845055185,
0.6,0.55,0.4,5.847796331350734,
0.6,0.99,0.4,5.848998354393047,
0.6,1.98,0.4,5.85033896864272,
0.6,1.87,0.4,5.853278204187837,
0.4,1.98,0.9,5.85575083880071,
0.6,1.21,0.4,5.855761527288194,
0.6,1.76,0.4,5.862321297790158,
0.6,0.33,0.4,5.8640762664436465,
0.6,0.88,0.4,5.868676761834285,
0.5,0.0,0.7,5.870863763463254,
0.6,1.32,0.4,5.87169049403034,
0.6,1.65,0.4,5.873950654630985,
0.4,0.88,0.9,5.87599843831346,
0.5,0.44,0.6,5.881251485294808,
0.6,1.43,0.4,5.882172360191724,
0.6,1.54,0.4,5.88238685737664,
0.4,0.99,0.9,5.882687548602887,
0.6,0.66,0.4,5.8831482233135715,
0.6,0.77,0.4,5.888152391189404,
0.6,0.22,0.4,5.890238878200241,
0.5,0.55,0.6,5.890323286158638,
0.5,1.21,0.6,5.914744259017007,
0.7,0.44,0.2,5.920867442107887,
0.4,0.33,0.9,5.927570455593977,
0.5,1.1,0.6,5.92786694460835,
0.7,0.99,0.2,5.928172540091433,
0.7,0.88,0.2,5.929531900586153,
0.7,1.76,0.2,5.929702192270551,
0.7,1.65,0.2,5.930319944768723,
0.7,0.33,0.2,5.93097282244762,
0.7,1.87,0.2,5.931485356517176,
0.5,1.32,0.6,5.931783236315809,
0.7,1.1,0.2,5.932542454835299,
0.7,1.54,0.2,5.933420184216543,
0.7,0.55,0.2,5.933753368275762,
0.7,1.98,0.2,5.934372395042543,
0.7,0.77,0.2,5.936777127985999,
0.7,0.22,0.2,5.937042585715032,
0.7,1.43,0.2,5.937397578375981,
0.7,1.21,0.2,5.937692121484346,
0.7,1.32,0.2,5.939524183977152,
0.7,0.66,0.2,5.941532534189323,
0.6,0.0,0.4,5.954232061578862,
0.7,0.0,0.2,5.954935333222414,
0.5,1.98,0.6,5.959302831775951,
0.5,1.43,0.6,5.964545070069693,
0.5,0.99,0.6,5.969324201662871,
0.5,0.66,0.6,5.969401729405049,
0.5,1.87,0.6,5.983923768833711,
0.5,1.54,0.6,5.9945079411295525,
0.5,0.33,0.6,5.9967354082673925,
0.5,1.76,0.6,6.003502198281939,
0.4,0.55,0.8,6.007195722012754,
0.5,1.65,0.6,6.008663513858281,
0.5,0.88,0.6,6.013940373703927,
0.5,0.77,0.6,6.021857321999619,
0.5,0.22,0.6,6.0274127792799055,
0.5,0.11,0.5,6.056938515580895,
0.4,0.11,0.7,6.072657499542622,
0.4,0.44,0.8,6.081323791102584,
0.4,1.32,0.8,6.081812253531947,
0.4,1.43,0.8,6.098170828192711,
0.3,0.11,0.9,6.102164897687129,
0.4,0.66,0.8,6.103992346154098,
0.6,0.11,0.3,6.110213246986232,
0.4,1.21,0.8,6.114063682375371,
0.8,0.11,0.0,6.127591942893904,
0.4,1.54,0.8,6.147748045505189,
0.4,1.1,0.8,6.1875679818082,
0.4,1.65,0.8,6.2053245445447756,
0.4,0.77,0.8,6.235206509375747,
0.5,0.0,0.6,6.241848655770987,
0.8,0.22,0.0,6.242495359292215,
0.8,0.44,0.0,6.247288184918791,
0.4,1.76,0.8,6.248081770023827,
0.8,0.88,0.0,6.248866742087385,
0.4,1.98,0.8,6.249101182930643,
0.8,0.77,0.0,6.249407160514012,
0.8,1.54,0.0,6.249444163979538,
0.8,1.43,0.0,6.249535483625342,
0.8,0.33,0.0,6.249563443942978,
0.8,0.99,0.0,6.249797585772456,
0.8,1.65,0.0,6.249908332446278,
0.8,1.32,0.0,6.25019914490298,
0.8,0.55,0.0,6.250308439034671,
0.8,1.76,0.0,6.250521865518798,
0.8,1.98,0.0,6.250773520862976,
0.8,1.1,0.0,6.250807308490645,
0.8,1.87,0.0,6.250865840435819,
0.8,1.21,0.0,6.250882770944164,
0.8,0.66,0.0,6.250920246277353,
0.8,0.0,0.0,6.252500301242787,
0.4,1.87,0.8,6.26306794351267,
0.4,0.99,0.8,6.266253207691029,
0.4,0.22,0.8,6.278410754938066,
0.4,0.88,0.8,6.295673766365166,
0.4,0.33,0.8,6.3057713505747435,
0.6,0.44,0.3,6.307027046452491,
0.6,0.99,0.3,6.324807029976386,
0.7,0.11,0.1,6.32598532327654,
0.6,1.87,0.3,6.3303637360651495,
0.5,0.44,0.5,6.330611995243672,
0.6,1.1,0.3,6.330786790016571,
0.6,0.33,0.3,6.331661846860172,
0.6,1.76,0.3,6.331791544503902,
0.6,1.98,0.3,6.334841747004173,
0.6,0.88,0.3,6.3351285551461425,
0.6,0.55,0.3,6.338143356880167,
0.6,1.65,0.3,6.339363331395194,
0.6,1.21,0.3,6.344985243881612,
0.6,1.54,0.3,6.349798087870182,
0.6,0.77,0.3,6.355275002570713,
0.6,1.32,0.3,6.355885581952678,
0.6,1.43,0.3,6.357159951746536,
0.6,0.66,0.3,6.36235512013933,
0.6,0.22,0.3,6.366755715552155,
0.5,0.55,0.5,6.368212739080881,
0.5,1.1,0.5,6.37267740175218,
0.5,1.21,0.5,6.380598740704842,
0.5,1.98,0.5,6.392433230172489,
0.5,0.99,0.5,6.398212373996044,
0.5,1.32,0.5,6.410601968918872,
0.5,1.87,0.5,6.411208923925652,
0.6,0.0,0.3,6.412377553517125,
0.5,0.33,0.5,6.424516484901765,
0.5,1.76,0.5,6.43542667882794,
0.5,1.43,0.5,6.442019610657652,
0.5,0.88,0.5,6.444820898461763,
0.5,0.66,0.5,6.445884705514092,
0.5,1.65,0.5,6.454678916381774,
0.5,1.54,0.5,6.4585161778498605,
0.7,0.44,0.1,6.4739800485584045,
0.5,0.77,0.5,6.474098241526357,
0.7,0.33,0.1,6.477797268554567,
0.7,0.88,0.1,6.478048566714427,
0.7,1.65,0.1,6.479768605918447,
0.7,1.54,0.1,6.479862344053736,
0.7,0.99,0.1,6.480132953232814,
0.7,1.76,0.1,6.481502235327153,
0.7,0.77,0.1,6.481541749114603,
0.7,1.43,0.1,6.482084909997368,
0.4,0.55,0.7,6.482617400164179,
0.7,1.87,0.1,6.483740787711207,
0.7,1.1,0.1,6.484360802437488,
0.7,0.22,0.1,6.484698707419938,
0.7,0.55,0.1,6.484758429197136,
0.7,1.32,0.1,6.48509482612719,
0.7,1.98,0.1,6.485138762830865,
0.7,1.21,0.1,6.486424854533978,
0.7,0.66,0.1,6.487100930852982,
0.5,0.22,0.5,6.48738800719985,
0.4,0.0,0.9,6.494530755114089,
0.7,0.0,0.1,6.496013509980923,
0.4,0.44,0.7,6.506032711963132,
0.4,1.21,0.7,6.548558121137321,
0.4,1.32,0.7,6.549406568116282,
0.4,1.43,0.7,6.59388155291144,
0.4,1.1,0.7,6.601660085938391,
0.5,0.11,0.4,6.601873138024102,
0.4,0.66,0.7,6.610670096935645,
0.4,0.11,0.6,6.620915023191238,
0.4,1.54,0.7,6.654326076639398,
0.3,0.11,0.8,6.654736191143729,
0.5,0.0,0.5,6.6615219974919695,
0.3,0.55,0.9,6.667947586367218,
0.4,1.98,0.7,6.671851718215192,
0.6,0.11,0.2,6.684832643437085,
0.4,0.99,0.7,6.686795873256913,
0.4,1.65,0.7,6.702615365748082,
0.4,1.87,0.7,6.708185924415489,
0.4,1.76,0.7,6.7214882850645585,
0.4,0.33,0.7,6.726921013927268,
0.4,0.77,0.7,6.728355243386849,
0.4,0.88,0.7,6.749329209559956,
0.4,0.22,0.7,6.766048631109647,
0.3,0.66,0.9,6.771335854051493,
0.3,1.43,0.9,6.78752659995619,
0.3,1.32,0.9,6.8082823857725305,
0.3,1.54,0.9,6.835675124720848,
0.5,0.44,0.4,6.849795938690056,
0.3,0.44,0.9,6.852900363700121,
0.6,0.44,0.2,6.869042707389914,
0.4,0.0,0.8,6.8698624409828835,
0.6,0.33,0.2,6.877624295090272,
0.6,0.88,0.2,6.882014385968263,
0.6,0.99,0.2,6.882207470880773,
0.6,1.76,0.2,6.885504549923483,
0.6,1.65,0.2,6.885558354051476,
0.6,1.87,0.2,6.890494015222647,
0.6,1.54,0.2,6.891534148441547,
0.5,1.1,0.4,6.892364034242226,
0.6,1.1,0.2,6.89353902999857,
0.5,0.99,0.4,6.896055143954556,
0.6,0.77,0.2,6.896541086415082,
0.6,1.98,0.2,6.8972607420193235,
0.6,0.55,0.2,6.899599579843525,
0.6,1.43,0.2,6.900531594066933,
0.3,1.21,0.9,6.90210632701545,
0.5,1.98,0.4,6.902865151133575,
0.6,1.21,0.2,6.904314401308239,
0.6,1.32,0.2,6.9066159260085715,
0.5,1.87,0.4,6.90684980264639,
0.5,0.55,0.4,6.909355000558598,
0.6,0.66,0.2,6.910588114410934,
0.5,0.33,0.4,6.91406083042719,
0.6,0.22,0.2,6.915527726382713,
0.5,1.21,0.4,6.917231367420919,
0.3,1.65,0.9,6.923304955914247,
0.5,1.76,0.4,6.92368931148791,
0.5,0.88,0.4,6.932698111594222,
0.6,0.0,0.2,6.9467348358851995,
0.5,1.65,0.4,6.947066092330041,
0.5,1.32,0.4,6.949086435803024,
0.5,1.54,0.4,6.965637911706562,
